timestamp,engine_id,mission_id,rpm,cht,egt,oil_pressure,oil_temperature,fuel_flow,vibration,battery_voltage,alternator_current,injection_timing,throttle,altitude,ambient_temperature,ambient_pressure,engine_load
2026-09-20T08:01:04Z,AEGIS-ENG-001,MSN-SYN-DEGR,5142,136.1,828.5,3.93,101.6,28.6,4.07,28.2,38.6,25.4,85,2640,16.8,919,82.0
2026-09-20T08:01:05Z,AEGIS-ENG-001,MSN-SYN-DEGR,5159,136.5,825.4,3.85,102.2,28.3,4.22,28.2,38.5,25.4,85,2675,16.7,917,82.0
2026-09-20T08:01:06Z,AEGIS-ENG-001,MSN-SYN-DEGR,5156,136.4,825.1,3.91,101.3,28.3,4.14,28.2,38.6,25.4,85,2710,16.6,916,82.0
2026-09-20T08:01:07Z,AEGIS-ENG-001,MSN-SYN-DEGR,5146,137.2,827.8,3.92,101.9,28.5,4.21,28.2,38.4,25.4,85,2745,16.6,915,82.0
2026-09-20T08:01:08Z,AEGIS-ENG-001,MSN-SYN-DEGR,5158,135.8,829.5,3.95,101.3,28.4,4.24,28.1,38.6,25.4,85,2780,16.5,914,82.0
2026-09-20T08:01:09Z,AEGIS-ENG-001,MSN-SYN-DEGR,5144,137.7,829.6,3.85,101.8,28.4,4.15,28.2,38.9,25.4,85,2815,16.4,913,82.0
2026-09-20T08:01:10Z,AEGIS-ENG-001,MSN-SYN-DEGR,5156,136.3,826.1,3.88,102.5,28.2,4.18,28.2,38.7,25.4,85,2850,16.4,912,82.0
2026-09-20T08:01:11Z,AEGIS-ENG-001,MSN-SYN-DEGR,5139,137.7,828.9,3.85,102.0,28.3,4.07,28.2,38.4,25.4,85,2885,16.3,910,82.0
2026-09-20T08:01:12Z,AEGIS-ENG-001,MSN-SYN-DEGR,5141,137.9,829.7,3.85,101.6,28.3,4.06,28.2,38.4,25.4,85,2920,16.2,909,82.0
2026-09-20T08:01:13Z,AEGIS-ENG-001,MSN-SYN-DEGR,5157,136.3,828.4,3.86,102.5,28.5,4.17,28.2,38.6,25.4,85,2955,16.1,908,82.0
2026-09-20T08:01:14Z,AEGIS-ENG-001,MSN-SYN-DEGR,5147,136.1,826.1,3.86,101.8,28.7,4.15,28.2,38.6,25.4,85,2990,16.1,907,82.0
2026-09-20T08:01:15Z,AEGIS-ENG-001,MSN-SYN-DEGR,5159,135.5,825.6,3.88,102.6,28.5,4.05,28.2,39.0,25.4,85,3025,16.0,906,82.0
2026-09-20T08:01:16Z,AEGIS-ENG-001,MSN-SYN-DEGR,5136,136.7,826.5,3.89,102.6,28.6,4.18,28.1,39.2,25.4,85,3060,15.9,904,82.0
2026-09-20T08:01:17Z,AEGIS-ENG-001,MSN-SYN-DEGR,5158,135.8,826.0,3.92,102.1,28.7,4.06,28.1,38.8,25.4,85,3095,15.9,903,82.0
2026-09-20T08:01:18Z,AEGIS-ENG-001,MSN-SYN-DEGR,5159,136.2,824.2,3.93,101.8,28.4,4.19,28.3,39.2,25.4,85,3130,15.8,902,82.0
2026-09-20T08:01:19Z,AEGIS-ENG-001,MSN-SYN-DEGR,5157,136.2,830.0,3.94,102.1,28.2,4.11,28.1,39.2,25.4,85,3165,15.7,901,82.0
2026-09-20T08:01:20Z,AEGIS-ENG-001,MSN-SYN-DEGR,5151,138.0,824.3,3.87,101.7,28.4,4.18,28.3,38.3,25.4,85,3200,15.7,900,82.0
2026-09-20T08:01:21Z,AEGIS-ENG-001,MSN-SYN-DEGR,5136,136.3,829.0,3.90,101.3,28.4,4.05,28.2,38.7,25.4,85,3235,15.6,899,82.0
2026-09-20T08:01:22Z,AEGIS-ENG-001,MSN-SYN-DEGR,5143,137.6,829.2,3.87,101.2,28.4,4.16,28.1,38.4,25.4,85,3270,15.5,897,82.0
2026-09-20T08:01:23Z,AEGIS-ENG-001,MSN-SYN-DEGR,5139,137.8,830.0,3.83,102.8,28.4,4.13,28.2,38.3,25.4,85,3305,15.5,896,82.0
2026-09-20T08:01:24Z,AEGIS-ENG-001,MSN-SYN-DEGR,5142,137.1,828.6,3.90,101.6,28.7,4.20,28.2,39.1,25.4,85,3340,15.4,895,82.0
2026-09-20T08:01:25Z,AEGIS-ENG-001,MSN-SYN-DEGR,5145,137.4,828.8,3.84,101.8,28.7,4.12,28.2,38.3,25.4,85,3375,15.3,894,82.0
2026-09-20T08:01:26Z,AEGIS-ENG-001,MSN-SYN-DEGR,5143,135.7,829.2,3.92,102.0,28.7,4.16,28.2,39.1,25.4,85,3410,15.2,893,82.0
2026-09-20T08:01:27Z,AEGIS-ENG-001,MSN-SYN-DEGR,5145,136.4,829.1,3.88,102.1,28.6,4.08,28.2,38.4,25.4,85,3445,15.2,892,82.0
2026-09-20T08:01:28Z,AEGIS-ENG-001,MSN-SYN-DEGR,5136,136.5,828.9,3.94,101.1,28.2,4.21,28.2,39.1,25.4,85,3480,15.1,890,82.0
2026-09-20T08:01:29Z,AEGIS-ENG-001,MSN-SYN-DEGR,5163,136.7,827.6,3.85,102.7,28.6,4.07,28.3,39.3,25.4,85,3515,15.0,889,82.0
2026-09-20T08:01:30Z,AEGIS-ENG-001,MSN-SYN-DEGR,5148,137.4,825.7,3.88,101.1,28.6,4.08,28.2,38.9,25.4,85,3550,15.0,888,82.0
2026-09-20T08:01:31Z,AEGIS-ENG-001,MSN-SYN-DEGR,5144,137.7,826.4,3.88,102.2,28.4,4.24,28.2,38.6,25.4,85,3585,14.9,887,82.0
2026-09-20T08:01:32Z,AEGIS-ENG-001,MSN-SYN-DEGR,5160,136.7,830.0,3.87,101.3,28.5,4.23,28.2,39.0,25.4,85,3620,14.8,886,82.0
2026-09-20T08:01:33Z,AEGIS-ENG-001,MSN-SYN-DEGR,5139,136.3,830.1,3.92,102.6,28.7,4.24,28.1,38.6,25.4,85,3655,14.8,885,82.0
2026-09-20T08:01:34Z,AEGIS-ENG-001,MSN-SYN-DEGR,5137,136.7,829.4,3.88,101.5,28.2,4.19,28.3,38.6,25.4,85,3690,14.7,884,82.0
2026-09-20T08:01:35Z,AEGIS-ENG-001,MSN-SYN-DEGR,5156,135.2,824.3,3.88,101.5,28.2,4.14,28.2,38.9,25.4,85,3725,14.6,882,82.0
2026-09-20T08:01:36Z,AEGIS-ENG-001,MSN-SYN-DEGR,5156,135.2,826.0,3.93,101.7,28.5,4.23,28.1,39.2,25.4,85,3760,14.6,881,82.0
2026-09-20T08:01:37Z,AEGIS-ENG-001,MSN-SYN-DEGR,5147,137.6,827.3,3.89,102.0,28.5,4.13,28.2,38.4,25.4,85,3795,14.5,880,82.0
2026-09-20T08:01:38Z,AEGIS-ENG-001,MSN-SYN-DEGR,5144,135.4,828.1,3.86,102.5,28.2,4.17,28.2,39.2,25.4,85,3830,14.4,879,82.0
2026-09-20T08:01:39Z,AEGIS-ENG-001,MSN-SYN-DEGR,5160,137.1,829.2,3.94,102.2,28.5,4.08,28.2,38.7,25.4,85,3865,14.3,878,82.0
2026-09-20T08:01:40Z,AEGIS-ENG-001,MSN-SYN-DEGR,5144,135.1,829.5,3.93,101.1,28.7,4.21,28.2,39.2,25.4,85,3900,14.3,877,82.0
2026-09-20T08:01:41Z,AEGIS-ENG-001,MSN-SYN-DEGR,5136,136.3,828.5,3.90,101.1,28.5,4.19,28.2,38.7,25.4,85,3935,14.2,876,82.0
2026-09-20T08:01:42Z,AEGIS-ENG-001,MSN-SYN-DEGR,5155,134.8,827.8,3.91,102.3,28.5,4.14,28.3,39.0,25.4,85,3970,14.1,874,82.0
2026-09-20T08:01:43Z,AEGIS-ENG-001,MSN-SYN-DEGR,5148,134.8,827.9,3.90,101.5,28.6,4.09,28.2,38.3,25.4,85,4005,14.1,873,82.0
2026-09-20T08:01:44Z,AEGIS-ENG-001,MSN-SYN-DEGR,5163,136.6,827.2,3.94,102.7,28.5,4.22,28.3,38.6,25.4,85,4040,14.0,872,82.0
2026-09-20T08:01:45Z,AEGIS-ENG-001,MSN-SYN-DEGR,5155,136.6,828.4,3.92,100.9,28.2,4.18,28.2,38.3,25.4,85,4075,13.9,871,82.0
2026-09-20T08:01:46Z,AEGIS-ENG-001,MSN-SYN-DEGR,5152,135.7,826.6,3.87,101.5,28.2,4.20,28.2,39.0,25.4,85,4110,13.9,870,82.0
2026-09-20T08:01:47Z,AEGIS-ENG-001,MSN-SYN-DEGR,5159,136.1,826.9,3.87,101.8,28.7,4.19,28.1,38.4,25.4,85,4145,13.8,869,82.0
2026-09-20T08:01:48Z,AEGIS-ENG-001,MSN-SYN-DEGR,5141,136.8,828.3,3.86,100.9,28.2,4.20,28.2,39.0,25.4,85,4180,13.7,868,82.0
2026-09-20T08:01:49Z,AEGIS-ENG-001,MSN-SYN-DEGR,5163,136.0,829.2,3.91,102.5,28.4,4.19,28.2,39.0,25.4,85,4215,13.7,867,82.0
2026-09-20T08:01:50Z,AEGIS-ENG-001,MSN-SYN-DEGR,5143,136.2,830.0,3.88,101.7,28.5,4.15,28.3,38.4,25.4,85,4250,13.6,865,82.0
2026-09-20T08:01:51Z,AEGIS-ENG-001,MSN-SYN-DEGR,5158,136.3,828.0,3.95,101.0,28.7,4.12,28.1,39.0,25.4,85,4285,13.5,864,82.0
2026-09-20T08:01:52Z,AEGIS-ENG-001,MSN-SYN-DEGR,5142,137.4,828.1,3.86,102.7,28.5,4.10,28.2,38.7,25.4,85,4320,13.4,863,82.0
2026-09-20T08:01:53Z,AEGIS-ENG-001,MSN-SYN-DEGR,5155,136.9,828.6,3.92,102.5,28.7,4.09,28.2,38.4,25.4,85,4355,13.4,862,82.0
2026-09-20T08:01:54Z,AEGIS-ENG-001,MSN-SYN-DEGR,5154,135.4,825.1,3.91,102.4,28.2,4.15,28.3,38.9,25.4,85,4390,13.3,861,82.0
2026-09-20T08:01:55Z,AEGIS-ENG-001,MSN-SYN-DEGR,5154,134.7,828.5,3.94,101.0,28.3,4.16,28.2,38.8,25.4,85,4425,13.2,860,82.0
2026-09-20T08:01:56Z,AEGIS-ENG-001,MSN-SYN-DEGR,5147,134.5,824.4,3.94,102.0,28.2,4.22,28.3,38.8,25.4,85,4460,13.2,859,82.0
2026-09-20T08:01:57Z,AEGIS-ENG-001,MSN-SYN-DEGR,5160,136.9,826.3,3.91,101.0,28.5,4.19,28.3,38.7,25.4,85,4495,13.1,858,82.0
2026-09-20T08:01:58Z,AEGIS-ENG-001,MSN-SYN-DEGR,5141,135.9,826.7,3.90,102.0,28.6,4.20,28.3,38.6,25.4,85,4530,13.0,857,82.0
2026-09-20T08:01:59Z,AEGIS-ENG-001,MSN-SYN-DEGR,5140,134.7,825.9,3.91,100.9,28.3,4.06,28.2,39.2,25.4,85,4565,13.0,855,82.0
2026-09-20T08:02:00Z,AEGIS-ENG-001,MSN-SYN-DEGR,5136,137.1,824.3,3.87,101.1,28.3,4.09,28.1,38.4,25.4,85,4600,12.9,854,82.0
2026-09-20T08:02:01Z,AEGIS-ENG-001,MSN-SYN-DEGR,5150,136.3,825.2,3.86,102.3,28.6,4.13,28.2,38.7,25.4,85,4635,12.8,853,82.0
2026-09-20T08:02:02Z,AEGIS-ENG-001,MSN-SYN-DEGR,5136,137.3,824.5,3.87,101.6,28.6,4.08,28.1,38.4,25.4,85,4670,12.8,852,82.0
2026-09-20T08:02:03Z,AEGIS-ENG-001,MSN-SYN-DEGR,5147,136.8,825.5,3.93,102.7,28.5,4.16,28.2,38.7,25.4,85,4705,12.7,851,82.0
2026-09-20T08:02:04Z,AEGIS-ENG-001,MSN-SYN-DEGR,5154,134.6,828.7,3.93,101.9,28.7,4.17,28.3,38.8,25.4,85,4740,12.6,850,82.0
2026-09-20T08:02:05Z,AEGIS-ENG-001,MSN-SYN-DEGR,5153,134.6,827.7,3.95,101.2,28.4,4.15,28.2,38.4,25.4,85,4775,12.5,849,82.0
2026-09-20T08:02:06Z,AEGIS-ENG-001,MSN-SYN-DEGR,5149,135.8,824.3,3.88,101.5,28.7,4.13,28.2,39.2,25.4,85,4810,12.5,848,82.0
2026-09-20T08:02:07Z,AEGIS-ENG-001,MSN-SYN-DEGR,5159,136.9,824.5,3.92,102.4,28.5,4.05,28.2,38.7,25.4,85,4845,12.4,847,82.0
2026-09-20T08:02:08Z,AEGIS-ENG-001,MSN-SYN-DEGR,5160,135.3,828.5,3.92,101.4,28.4,4.07,28.3,38.7,25.4,85,4880,12.3,846,82.0
2026-09-20T08:02:09Z,AEGIS-ENG-001,MSN-SYN-DEGR,5155,136.4,826.8,3.92,101.2,28.4,4.16,28.2,38.8,25.4,85,4915,12.3,844,82.0
2026-09-20T08:02:10Z,AEGIS-ENG-001,MSN-SYN-DEGR,5139,136.0,824.9,3.88,102.3,28.6,4.05,28.3,38.5,25.4,85,4950,12.2,843,82.0
2026-09-20T08:02:11Z,AEGIS-ENG-001,MSN-SYN-DEGR,5156,135.8,828.6,3.90,102.3,28.4,4.13,28.2,38.6,25.4,85,4985,12.1,842,82.0
2026-09-20T08:02:12Z,AEGIS-ENG-001,MSN-SYN-DEGR,5149,137.1,827.2,3.91,102.3,28.4,4.11,28.2,38.7,25.4,85,5020,12.1,841,82.0
2026-09-20T08:02:13Z,AEGIS-ENG-001,MSN-SYN-DEGR,5139,136.9,827.9,3.85,101.4,28.5,4.12,28.2,39.0,25.4,85,5055,12.0,840,82.0
2026-09-20T08:02:14Z,AEGIS-ENG-001,MSN-SYN-DEGR,5139,134.3,830.1,3.91,102.7,28.6,4.06,28.1,38.8,25.4,85,5090,11.9,839,82.0
2026-09-20T08:02:15Z,AEGIS-ENG-001,MSN-SYN-DEGR,5146,135.6,829.8,3.91,102.3,28.6,4.07,28.2,39.2,25.4,85,5125,11.9,838,82.0
2026-09-20T08:02:16Z,AEGIS-ENG-001,MSN-SYN-DEGR,5146,136.5,826.2,3.89,101.8,28.2,4.13,28.3,38.6,25.4,85,5160,11.8,837,82.0
2026-09-20T08:02:17Z,AEGIS-ENG-001,MSN-SYN-DEGR,5149,134.9,827.6,3.87,102.7,28.7,4.16,28.2,39.0,25.4,85,5195,11.7,836,82.0
2026-09-20T08:02:18Z,AEGIS-ENG-001,MSN-SYN-DEGR,5135,134.3,828.7,3.89,102.5,28.5,4.11,28.3,38.4,25.4,85,5230,11.6,835,82.0
2026-09-20T08:02:19Z,AEGIS-ENG-001,MSN-SYN-DEGR,5143,135.6,825.4,3.88,102.2,28.3,4.08,28.2,38.9,25.4,85,5265,11.6,834,82.0
2026-09-20T08:02:20Z,AEGIS-ENG-001,MSN-SYN-DEGR,5146,136.1,827.4,3.93,102.0,28.4,4.23,28.3,39.0,25.4,85,5300,11.5,832,82.0
2026-09-20T08:02:21Z,AEGIS-ENG-001,MSN-SYN-DEGR,5145,136.1,827.9,3.95,101.2,28.4,4.18,28.2,39.2,25.4,85,5335,11.4,831,82.0
2026-09-20T08:02:22Z,AEGIS-ENG-001,MSN-SYN-DEGR,5158,135.8,825.1,3.92,102.5,28.2,4.12,28.2,38.7,25.4,85,5370,11.4,830,82.0
2026-09-20T08:02:23Z,AEGIS-ENG-001,MSN-SYN-DEGR,5142,135.9,827.9,3.90,101.3,28.4,4.07,28.2,39.1,25.4,85,5405,11.3,829,82.0
2026-09-20T08:02:24Z,AEGIS-ENG-001,MSN-SYN-DEGR,5157,136.6,824.2,3.94,102.9,28.5,4.07,28.2,38.8,25.4,85,5440,11.2,828,82.0
2026-09-20T08:02:25Z,AEGIS-ENG-001,MSN-SYN-DEGR,5160,134.3,824.3,3.91,101.0,28.2,4.08,28.3,38.7,25.4,85,5475,11.2,827,82.0
